feedx,region1,region2,region3,region4,region5,region6,region7,region8,region9
8.296178606936362,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
9.43386291417709,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
8.463476238100519,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11.452413703502375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.493192507310232,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
9.323592099410597,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8.254233401144095,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9.243929286862649,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
9.300733288106988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.918424713352255,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10.550229885420853,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
11.548850970305306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.888859700647798,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
8.478376983753208,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10.85297914889198,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
11.04314019446759,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10.245108790277985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.083868719818245,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9.975182385457563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
10.090931317527977,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
9.710164073434198,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8.10167650697638,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8.431565707973217,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8.125716742746937,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
10.545641645055122,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
9.257423924305307,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.034282764658812,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11.630265895704373,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8.9971689165955,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
9.641531692142518,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
11.022204554172195,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8.91519266196649,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.307919639315172,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
9.159005811655073,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
8.644885149016018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.718790609370291,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
11.232481518257668,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
10.533615026041694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11.48584236075087,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.214688307596457,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.746280235544143,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11.570235993959912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.157368967662602,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11.22976062065625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
11.584365199693973,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
9.272013899887455,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8.440207698110708,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.911740650167767,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
9.708431154505025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11.272059063689973,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
11.442922333025374,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8.027808522124763,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10.042989210310264,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9.669644012595116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.888431241882921,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8.479461469334732,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9.350460685614511,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
11.771638815650077,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9.29281172808302,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10.075162486973465,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
10.81207583558071,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
9.454518409517176,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
11.887128330883844,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
11.849789179768445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9.007129183301457,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9.988994023569543,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9.203513239267078,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
9.139361977509871,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8.14754778941813,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10.438257335919587,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
10.010716092915446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8.205915004999957,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
9.114585856946446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.633063543866616,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8.95824756266789,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8.579579488364892,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9.957811041110253,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
11.942601816442403,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
8.968221086046002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.688542189623515,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
11.04647846131487,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9505501759696,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10.912865394447438,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
9.471132530877012,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
10.529223322374317,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10.53411884304358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.143098736299034,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
8.361159080217632,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
11.341209982356952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.283120259886942,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8.746074041599417,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8.163100566219056,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10.363571772752968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.71025744736913,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8.066351315711424,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
10.048372233197124,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8.905983100791751,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
10.5806911616378,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8.697465716019966,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
10.763750952409865,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9.54694138520215,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
11.746919954946938,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8.550083776583973,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.364265404201035,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8.453894084962357,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.698774473114252,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11.509357413523924,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
9.031766510860622,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.639936184136715,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
11.268888800804863,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
10.22080324639785,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
10.118602313424025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.967409163601808,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
8.372411071223597,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
11.588863031813307,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
11.601672228653321,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
10.532405829093072,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
9.356119164194803,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
9.396838298450643,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.903822715480958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.58844103981031,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
11.54834569706047,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
11.119502183430495,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10.56812658461715,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8.336559859980195,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8.646514856378456,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
11.594216754108317,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
10.42571623863836,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8.036788206466518,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8.405886171464129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.654007076432222,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8.020246335384876,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8.643232205669994,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
10.194935157466345,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.767580790770772,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.607845038010403,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.89707723784224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10.848716885390143,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8.948996349987201,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9.301598792637071,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10.985965620472097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.59853159618886,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.396893641976712,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.630451569201373,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
10.273234413341886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.37469907131237,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
9.470863212237735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9.060809470726902,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8.975958573516333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.892042219009783,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9.572390898667042,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11.568186220708453,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10.524554503989052,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
11.179245214166594,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10.010548372420768,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
10.307615538505436,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
9.970070775275456,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8.780971951192178,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10.889808461046021,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
9.123089449763423,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8.097263865725814,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
10.581889183628672,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8.708442717628195,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
11.761834337411656,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
11.81571430801035,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
11.659457560881794,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.480634801021777,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8.06182646611547,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11.713274250350901,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
9.712736593269257,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
11.866619276174678,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
11.85447990835701,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11.41203782186944,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
9.177795568278343,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
9.540390914407702,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
11.404546686067427,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9.26768802062511,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8.67797098674437,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
10.227205049833401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.744619096643124,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
10.784119186699892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.280244680357459,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
8.388705975083074,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
10.46002890679668,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
11.960215400417052,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8.560336060946096,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
10.073318609454947,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.509492287711822,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10.963074471016817,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
10.788062963981073,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
10.809936335948438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.43796460487902,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
9.174367377057973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.237444621914054,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
11.240453578716723,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11.468289274320416,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11.652962210225885,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
10.045369595443752,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
10.006065178748798,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11.1931807158671,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.59985572311106,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
10.807867509030814,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
11.183170677744403,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
11.560021367270265,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
9.351980627406142,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
9.502331810559776,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8.375927759363476,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10.313120563984697,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8.143769095186968,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9.86239207252984,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
10.170578538830306,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
9.146165008513137,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.363333042276043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8.122000999756198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8.149392754996857,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
11.290402242638633,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
9.440762565645052,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8.508242050607539,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10.088973040219217,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
11.079974212394443,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8.863284109987372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.491561903276,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8.341389859975072,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.206726884674431,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10.125418526272592,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
10.162540486440426,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
10.549719605992827,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
10.904365334890645,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11.903408317850138,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
10.06520139320478,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9.291825891764983,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11.180744779074814,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.083329005048297,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
9.755885682822544,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8.313825525369063,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8.10140297366183,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
11.8505936587117,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
11.343920482048823,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10.783896824374793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
